0.000000; 0.000000; 0.028198;
1.000000; 0.000000; 0.024976;
2.000000; 0.000000; 0.028198;
3.000000; 0.000000; 0.024976;
4.000000; 0.000000; 0.026587;
5.000000; 0.000000; 0.024170;
6.000000; 0.000000; 0.024976;
7.000000; 0.000000; 0.023364;
8.000000; 0.000000; 0.028198;
9.000000; 0.000000; 0.027393;
10.000000; 0.000000; 0.027393;
11.000000; 0.000000; 0.026587;
12.000000; 0.000000; 0.025781;
13.000000; 0.000000; 0.024170;
14.000000; 0.000000; 0.024170;
15.000000; 0.000000; 0.022559;
16.000000; 0.000000; 0.026587;
17.000000; 0.000000; 0.024976;
18.000000; 0.000000; 0.027393;
19.000000; 0.000000; 0.025781;
20.000000; 0.000000; 0.026587;
21.000000; 0.000000; 0.024976;
22.000000; 0.000000; 0.025781;
23.000000; 0.000000; 0.024170;
24.000000; 0.000000; 0.027393;
25.000000; 0.000000; 0.025781;
26.000000; 0.000000; 0.028198;
27.000000; 0.000000; 0.024976;
28.000000; 0.000000; 0.026587;
29.000000; 0.000000; 0.024170;
30.000000; 0.000000; 0.025781;
